region,ruta,nombre,extension,tamano_bytes,tamano_h,tipo_detectado,idioma,serie,volumen,numero,patron,autor_carpeta,autores,formato
AMERICANO,/Volumes/AMERICA/AMERICANO/Barbara Kesel/Savant Garde (Barbara Kesel & Ryan Odagawa)/Savant Garde #07 (Barbara Kesel & Ryan Odagawa).cbr,Savant Garde #07 (Barbara Kesel & Ryan Odagawa).cbr,.cbr,10556508,10.1 MB,desconocido,,Savant Garde #07,,,solo_nombre,Barbara Kesel,Barbara Kesel ; Ryan Odagawa,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Barbara Kessel/Leyendas del Cristal Oscuro Las Guerras Garthim (Barbara Kessel, Heidi Arnhold & Max Kim) [2]/Leyendas del Cristal Oscuro Las Guerras Garthim #01 (Barbara Kessel, Heidi Arnhold & Max Kim).cbr","Leyendas del Cristal Oscuro Las Guerras Garthim #01 (Barbara Kessel, Heidi Arnhold & Max Kim).cbr",.cbr,275029603,262.3 MB,desconocido,,Leyendas del Cristal Oscuro Las Guerras Garthim #01,,,solo_nombre,Barbara Kessel,Barbara Kessel ; Heidi Arnhold ; Max Kim,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Barry Deutsch/Tui T. Sutherland Alas de Fuego (Barry Deutsch & Mike Holmes) [7]/Alas de Fuego #01 La Profecía (Barry Deutsch & Mike Holmes).cbr,Alas de Fuego #01 La Profecía (Barry Deutsch & Mike Holmes).cbr,.cbr,337123528,321.5 MB,desconocido,aleman,Alas de Fuego #01 La Profecía,,,solo_nombre,Barry Deutsch,Barry Deutsch ; Mike Holmes,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Barry Deutsch/Tui T. Sutherland Alas de Fuego (Barry Deutsch & Mike Holmes) [7]/Alas de Fuego #02 La Heredera Perdida (Barry Deutsch & Mike Holmes).cbr,Alas de Fuego #02 La Heredera Perdida (Barry Deutsch & Mike Holmes).cbr,.cbr,377590093,360.1 MB,desconocido,aleman,Alas de Fuego #02 La Heredera Perdida,,,solo_nombre,Barry Deutsch,Barry Deutsch ; Mike Holmes,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Barry Windsor Smith/Los Filibusteros (Barry Windsor Smith ).cbr,Los Filibusteros (Barry Windsor Smith ).cbr,.cbr,638701480,609.1 MB,desconocido,,Los Filibusteros,,,solo_nombre,Barry Windsor Smith,Barry Windsor Smith,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Barry Windsor Smith/Monstruos (Barry Windsor Smith).cbr,Monstruos (Barry Windsor Smith).cbr,.cbr,769908869,734.2 MB,desconocido,,Monstruos,,,solo_nombre,Barry Windsor Smith,Barry Windsor Smith,obra_completa
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau L'Amour/La Ley del Desierto (Beau L'Amour, Katherine Nolan, Charles Santino & Tom Yeates)/La Ley del Desierto (Beau L'Amour, Katherine Nolan, Charles Santino & Tom Yeates).cbz","La Ley del Desierto (Beau L'Amour, Katherine Nolan, Charles Santino & Tom Yeates).cbz",.cbz,834221352,795.6 MB,desconocido,,La Ley del Desierto,,,solo_nombre,Beau L'Amour,Beau L'Amour ; Katherine Nolan ; Charles Santino ; Tom Yeates,obra_completa
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Cobb Sin correa #01-03 (Beau Smith & Eduardo Barreto).cbr,Cobb Sin correa #01-03 (Beau Smith & Eduardo Barreto).cbr,.cbr,35222229,33.6 MB,desconocido,,Cobb Sin correa #01-03,,,solo_nombre,Beau Smith,Beau Smith ; Eduardo Barreto,recopilatorio_rango
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.1 (Beau Smith & Tony Daniel)/The Tenth Vol.1 #01 (Beau Smith & Tony Daniel).cbr,The Tenth Vol.1 #01 (Beau Smith & Tony Daniel).cbr,.cbr,60413975,57.6 MB,desconocido,,The Tenth Vol.1 #01,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.1 (Beau Smith & Tony Daniel)/The Tenth Vol.1 #02 (Beau Smith & Tony Daniel).cbr,The Tenth Vol.1 #02 (Beau Smith & Tony Daniel).cbr,.cbr,65276053,62.3 MB,desconocido,,The Tenth Vol.1 #02,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.1 (Beau Smith & Tony Daniel)/The Tenth Vol.1 #03 (Beau Smith & Tony Daniel).cbr,The Tenth Vol.1 #03 (Beau Smith & Tony Daniel).cbr,.cbr,73622950,70.2 MB,desconocido,,The Tenth Vol.1 #03,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.1 (Beau Smith & Tony Daniel)/The Tenth Vol.1 #04 (Beau Smith & Tony Daniel).cbr,The Tenth Vol.1 #04 (Beau Smith & Tony Daniel).cbr,.cbr,68512087,65.3 MB,desconocido,,The Tenth Vol.1 #04,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #01 (Beau Smith & Tony Daniel).cbr",The Tenth Vol.2 #01 (Beau Smith & Tony Daniel).cbr,.cbr,15162656,14.5 MB,desconocido,,The Tenth Vol.2 #01,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #02 (Beau Smith & Tony Daniel).cbr",The Tenth Vol.2 #02 (Beau Smith & Tony Daniel).cbr,.cbr,12162447,11.6 MB,desconocido,,The Tenth Vol.2 #02,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #03 (Beau Smith & Tony Daniel).cbr",The Tenth Vol.2 #03 (Beau Smith & Tony Daniel).cbr,.cbr,11956032,11.4 MB,desconocido,,The Tenth Vol.2 #03,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #04 (Beau Smith & Tony Daniel).cbr",The Tenth Vol.2 #04 (Beau Smith & Tony Daniel).cbr,.cbr,11727514,11.2 MB,desconocido,,The Tenth Vol.2 #04,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #05 (Beau Smith & Tony Daniel).cbr",The Tenth Vol.2 #05 (Beau Smith & Tony Daniel).cbr,.cbr,11585098,11.0 MB,desconocido,,The Tenth Vol.2 #05,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #06 (Beau Smith & Tony Daniel).cbr",The Tenth Vol.2 #06 (Beau Smith & Tony Daniel).cbr,.cbr,12112252,11.6 MB,desconocido,,The Tenth Vol.2 #06,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #07 (Beau Smith & Tony Daniel).cbr",The Tenth Vol.2 #07 (Beau Smith & Tony Daniel).cbr,.cbr,11535883,11.0 MB,desconocido,,The Tenth Vol.2 #07,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #08 (Beau Smith & Tony Daniel).cbr",The Tenth Vol.2 #08 (Beau Smith & Tony Daniel).cbr,.cbr,11853252,11.3 MB,desconocido,,The Tenth Vol.2 #08,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #09 (Beau Smith & Tony Daniel).cbr",The Tenth Vol.2 #09 (Beau Smith & Tony Daniel).cbr,.cbr,11863496,11.3 MB,desconocido,,The Tenth Vol.2 #09,,,solo_nombre,Beau Smith,Beau Smith ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #10 (Tony Daniel).cbr",The Tenth Vol.2 #10 (Tony Daniel).cbr,.cbr,12530855,12.0 MB,desconocido,,The Tenth Vol.2 #10,,,solo_nombre,Beau Smith,Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #11 (Tony Daniel).cbr",The Tenth Vol.2 #11 (Tony Daniel).cbr,.cbr,11175861,10.7 MB,desconocido,,The Tenth Vol.2 #11,,,solo_nombre,Beau Smith,Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #12 (Tony Daniel).cbr",The Tenth Vol.2 #12 (Tony Daniel).cbr,.cbr,6090284,5.8 MB,desconocido,,The Tenth Vol.2 #12,,,solo_nombre,Beau Smith,Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #13 (Tony Daniel).cbr",The Tenth Vol.2 #13 (Tony Daniel).cbr,.cbr,12074840,11.5 MB,desconocido,,The Tenth Vol.2 #13,,,solo_nombre,Beau Smith,Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #14 (Tony Daniel).cbr",The Tenth Vol.2 #14 (Tony Daniel).cbr,.cbr,12577920,12.0 MB,desconocido,,The Tenth Vol.2 #14,,,solo_nombre,Beau Smith,Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #15 (Scott Lobdell & Tony Daniel).cbr",The Tenth Vol.2 #15 (Scott Lobdell & Tony Daniel).cbr,.cbr,14482177,13.8 MB,desconocido,,The Tenth Vol.2 #15,,,solo_nombre,Beau Smith,Scott Lobdell ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #16 (Scott Lobdell & Tony Daniel).cbr",The Tenth Vol.2 #16 (Scott Lobdell & Tony Daniel).cbr,.cbr,10894440,10.4 MB,desconocido,,The Tenth Vol.2 #16,,,solo_nombre,Beau Smith,Scott Lobdell ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #17 (Scott Lobdell & Tony Daniel).cbr",The Tenth Vol.2 #17 (Scott Lobdell & Tony Daniel).cbr,.cbr,10469931,10.0 MB,desconocido,,The Tenth Vol.2 #17,,,solo_nombre,Beau Smith,Scott Lobdell ; Tony Daniel,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/The Tenth Vol.2 (Beau Smith, Scott Lobdell & Tony Daniel)/The Tenth Vol.2 #18 (Scott Lobdell & Tony Daniel).cbr",The Tenth Vol.2 #18 (Scott Lobdell & Tony Daniel).cbr,.cbr,12020944,11.5 MB,desconocido,,The Tenth Vol.2 #18,,,solo_nombre,Beau Smith,Scott Lobdell ; Tony Daniel,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #00a Especial.cbr,Undertaker #00a Especial.cbr,.cbr,6044384,5.8 MB,desconocido,,Undertaker #00a Especial,,,solo_nombre,Beau Smith,Beau Smith,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #00b Especial Halloween (Jim Monti, Dan Monti & Leonardo Jimenez).cbr","Undertaker #00b Especial Halloween (Jim Monti, Dan Monti & Leonardo Jimenez).cbr",.cbr,8245388,7.9 MB,desconocido,,Undertaker #00b Especial Halloween,,,solo_nombre,Beau Smith,Jim Monti ; Dan Monti ; Leonardo Jimenez,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #00c Especial (Beau Smith & Manny Clarke).cbr,Undertaker #00c Especial (Beau Smith & Manny Clarke).cbr,.cbr,8874953,8.5 MB,desconocido,,Undertaker #00c Especial,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #00d Especial Wizard (Steven Grant & Jerry Beck).cbr,Undertaker #00d Especial Wizard (Steven Grant & Jerry Beck).cbr,.cbr,13161310,12.6 MB,desconocido,,Undertaker #00d Especial Wizard,,,solo_nombre,Beau Smith,Steven Grant ; Jerry Beck,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #01 (Beau Smith & Manny Clarke).cbr,Undertaker #01 (Beau Smith & Manny Clarke).cbr,.cbr,9752153,9.3 MB,desconocido,,Undertaker #01,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #02 (Beau Smith & Manny Clarke).cbr,Undertaker #02 (Beau Smith & Manny Clarke).cbr,.cbr,8924380,8.5 MB,desconocido,,Undertaker #02,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #03 (Beau Smith & Manny Clarke).cbr,Undertaker #03 (Beau Smith & Manny Clarke).cbr,.cbr,9422649,9.0 MB,desconocido,,Undertaker #03,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #04 (Beau Smith & Manny Clarke).cbr,Undertaker #04 (Beau Smith & Manny Clarke).cbr,.cbr,8413442,8.0 MB,desconocido,,Undertaker #04,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #05 (Beau Smith & Manny Clarke).cbr,Undertaker #05 (Beau Smith & Manny Clarke).cbr,.cbr,8156934,7.8 MB,desconocido,,Undertaker #05,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #06 (Beau Smith & Manny Clarke).cbr,Undertaker #06 (Beau Smith & Manny Clarke).cbr,.cbr,8929329,8.5 MB,desconocido,,Undertaker #06,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #07 (Beau Smith & Manny Clarke).cbr,Undertaker #07 (Beau Smith & Manny Clarke).cbr,.cbr,9359862,8.9 MB,desconocido,,Undertaker #07,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #08 (Beau Smith & Manny Clarke).cbr,Undertaker #08 (Beau Smith & Manny Clarke).cbr,.cbr,17305121,16.5 MB,desconocido,,Undertaker #08,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #09 (Beau Smith & Manny Clarke).cbr,Undertaker #09 (Beau Smith & Manny Clarke).cbr,.cbr,14840724,14.2 MB,desconocido,,Undertaker #09,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Undertaker (Beau Smith & Manny Clark)/Undertaker #10 (Beau Smith & Manny Clarke).cbr,Undertaker #10 (Beau Smith & Manny Clarke).cbr,.cbr,15486565,14.8 MB,desconocido,,Undertaker #10,,,solo_nombre,Beau Smith,Beau Smith ; Manny Clarke,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Wynonna Earp (Beau Smith & Lora Innes)/Wynonna Earp #01 (Beau Smith & Lora Innes).cbr,Wynonna Earp #01 (Beau Smith & Lora Innes).cbr,.cbr,36924618,35.2 MB,desconocido,,Wynonna Earp #01,,,solo_nombre,Beau Smith,Beau Smith ; Lora Innes,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Wynonna Earp (Beau Smith & Lora Innes)/Wynonna Earp #02 (Beau Smith & Lora Innes).cbr,Wynonna Earp #02 (Beau Smith & Lora Innes).cbr,.cbr,30369397,29.0 MB,desconocido,,Wynonna Earp #02,,,solo_nombre,Beau Smith,Beau Smith ; Lora Innes,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Wynonna Earp (Beau Smith & Lora Innes)/Wynonna Earp #03 (Beau Smith & Lora Innes).cbr,Wynonna Earp #03 (Beau Smith & Lora Innes).cbr,.cbr,25165880,24.0 MB,desconocido,,Wynonna Earp #03,,,solo_nombre,Beau Smith,Beau Smith ; Lora Innes,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Wynonna Earp (Beau Smith & Lora Innes)/Wynonna Earp #04 (Beau Smith & Lora Innes).cbr,Wynonna Earp #04 (Beau Smith & Lora Innes).cbr,.cbr,33684544,32.1 MB,desconocido,,Wynonna Earp #04,,,solo_nombre,Beau Smith,Beau Smith ; Lora Innes,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Wynonna Earp (Beau Smith & Lora Innes)/Wynonna Earp #05 (Beau Smith & Lora Innes).cbr,Wynonna Earp #05 (Beau Smith & Lora Innes).cbr,.cbr,29283486,27.9 MB,desconocido,,Wynonna Earp #05,,,solo_nombre,Beau Smith,Beau Smith ; Lora Innes,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Wynonna Earp (Beau Smith & Lora Innes)/Wynonna Earp #06 (Beau Smith & Lora Innes).cbr,Wynonna Earp #06 (Beau Smith & Lora Innes).cbr,.cbr,34010737,32.4 MB,desconocido,,Wynonna Earp #06,,,solo_nombre,Beau Smith,Beau Smith ; Lora Innes,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Wynonna Earp (Beau Smith & Lora Innes)/Wynonna Earp #07 (Beau Smith & Lora Innes).cbr,Wynonna Earp #07 (Beau Smith & Lora Innes).cbr,.cbr,25648278,24.5 MB,desconocido,,Wynonna Earp #07,,,solo_nombre,Beau Smith,Beau Smith ; Lora Innes,numero_suelto
AMERICANO,/Volumes/AMERICA/AMERICANO/Beau Smith/Wynonna Earp (Beau Smith & Lora Innes)/Wynonna Earp #08 (Beau Smith & Lora Innes).cbr,Wynonna Earp #08 (Beau Smith & Lora Innes).cbr,.cbr,29476354,28.1 MB,desconocido,,Wynonna Earp #08,,,solo_nombre,Beau Smith,Beau Smith ; Lora Innes,numero_suelto
AMERICANO,"/Volumes/AMERICA/AMERICANO/Ben Aaronovitch/Rios de Londres (Ben Aaronovitch, Andrew Cartmel & Lee Sullivan) [9]/Rios de Londres Vol.1 #01-05 Trabajo de carroceria (Ben Aaronovitch, Andrew Cartmel & Lee Sullivan).cbr","Rios de Londres Vol.1 #01-05 Trabajo de carroceria (Ben Aaronovitch, Andrew Cartmel & Lee Sullivan).cbr",.cbr,217127873,207.1 MB,desconocido,,Rios de Londres Vol.1 #01-05 Trabajo de carroceria,,,solo_nombre,Ben Aaronovitch,Ben Aaronovitch ; Andrew Cartmel ; Lee Sullivan,recopilatorio_rango
AMERICANO,"/Volumes/AMERICA/AMERICANO/Ben Aaronovitch/Rios de Londres (Ben Aaronovitch, Andrew Cartmel & Lee Sullivan) [9]/Rios de Londres Vol.10 #01-04 Mortifero por siempre jamas (Celeste Bronfman & José María Beroy).cbr",Rios de Londres Vol.10 #01-04 Mortifero por siempre jamas (Celeste Bronfman & José María Beroy).cbr,.cbr,157494267,150.2 MB,desconocido,,Rios de Londres Vol.10 #01-04 Mortifero por siempre jamas,,,solo_nombre,Ben Aaronovitch,Celeste Bronfman ; José María Beroy,recopilatorio_rango
